"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:2Zo24IonK8sLHGtj5213q4","Pelléas et Mélisande, Op. 80: 2. Andantino quasi allegretto","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:4AcXapei4U7xnWecv9AEBd, spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ","Gabriel Fauré, Orchestre Symphonique de Montréal, Charles Dutoit","spotify:album:0WoaIDvXwBYvWhZVYo1wmD","Fauré: Requiem; Pelléas et Mélisande; Pavane for Orchestra and Choir","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:3fcsflK8xu26XH4OYTcm5T, spotify:artist:4zTQCQMH3wRdBorYb0xGCa, spotify:artist:5UsqoUP7SvgIAMXyJDcOf2, spotify:artist:4AcXapei4U7xnWecv9AEBd, spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ","Gabriel Fauré, Kiri Te Kanawa, Sherrill Milnes, Choeur de l'Orchestre Symphonique de Montréal, Orchestre Symphonique de Montréal, Charles Dutoit","1988-01-01","https://i.scdn.co/image/ab67616d0000b27386ed2ec495118c63ee19f445","1","9","159466","https://p.scdn.co/mp3-preview/6e4b030e3f010dc1accb32034c4ed8a87d736850?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","","2014-09-11T06:51:18Z","classical,post-romantic era,classical performance,orchestra,classical performance,orchestral performance","0.185","0.0144","0","-31.741","1","0.0403","0.975","0.903","0.0529","0.0934","87.641","3"
"spotify:track:0oIQl9tFpCiKBRavEIIGzo","Pelléas et Mélisande, Op. 80: 4. Sicilienne","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:4AcXapei4U7xnWecv9AEBd, spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ","Gabriel Fauré, Orchestre Symphonique de Montréal, Charles Dutoit","spotify:album:0WoaIDvXwBYvWhZVYo1wmD","Fauré: Requiem; Pelléas et Mélisande; Pavane for Orchestra and Choir","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:3fcsflK8xu26XH4OYTcm5T, spotify:artist:4zTQCQMH3wRdBorYb0xGCa, spotify:artist:5UsqoUP7SvgIAMXyJDcOf2, spotify:artist:4AcXapei4U7xnWecv9AEBd, spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ","Gabriel Fauré, Kiri Te Kanawa, Sherrill Milnes, Choeur de l'Orchestre Symphonique de Montréal, Orchestre Symphonique de Montréal, Charles Dutoit","1988-01-01","https://i.scdn.co/image/ab67616d0000b27386ed2ec495118c63ee19f445","1","10","233400","https://p.scdn.co/mp3-preview/04b618eab92d3f5d9b5b7f328179d8cd0815f509?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","","2014-09-11T06:51:18Z","classical,post-romantic era,classical performance,orchestra,classical performance,orchestral performance","0.164","0.0194","3","-34.126","1","0.0434","0.938","0.859","0.0939","0.0581","101.708","3"
"spotify:track:6A28PNAVtetckHnF0qVMrh","Pelléas et Mélisande, Op. 80: 6. Molto adagio","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:4AcXapei4U7xnWecv9AEBd, spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ","Gabriel Fauré, Orchestre Symphonique de Montréal, Charles Dutoit","spotify:album:0WoaIDvXwBYvWhZVYo1wmD","Fauré: Requiem; Pelléas et Mélisande; Pavane for Orchestra and Choir","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:3fcsflK8xu26XH4OYTcm5T, spotify:artist:4zTQCQMH3wRdBorYb0xGCa, spotify:artist:5UsqoUP7SvgIAMXyJDcOf2, spotify:artist:4AcXapei4U7xnWecv9AEBd, spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ","Gabriel Fauré, Kiri Te Kanawa, Sherrill Milnes, Choeur de l'Orchestre Symphonique de Montréal, Orchestre Symphonique de Montréal, Charles Dutoit","1988-01-01","https://i.scdn.co/image/ab67616d0000b27386ed2ec495118c63ee19f445","1","11","278593","https://p.scdn.co/mp3-preview/85fae0c4469c59f115074b7b987788d4eb31e0e6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","","2014-09-11T06:51:18Z","classical,post-romantic era,classical performance,orchestra,classical performance,orchestral performance","0.0843","0.0205","2","-27.914","0","0.0397","0.983","0.836","0.0798","0.0345","83.862","4"
"spotify:track:4F2TemzsdWY26mQ8fgBJeb","Pavane, Op. 50","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:5UsqoUP7SvgIAMXyJDcOf2, spotify:artist:4AcXapei4U7xnWecv9AEBd, spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ","Gabriel Fauré, Choeur de l'Orchestre Symphonique de Montréal, Orchestre Symphonique de Montréal, Charles Dutoit","spotify:album:0WoaIDvXwBYvWhZVYo1wmD","Fauré: Requiem; Pelléas et Mélisande; Pavane for Orchestra and Choir","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:3fcsflK8xu26XH4OYTcm5T, spotify:artist:4zTQCQMH3wRdBorYb0xGCa, spotify:artist:5UsqoUP7SvgIAMXyJDcOf2, spotify:artist:4AcXapei4U7xnWecv9AEBd, spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ","Gabriel Fauré, Kiri Te Kanawa, Sherrill Milnes, Choeur de l'Orchestre Symphonique de Montréal, Orchestre Symphonique de Montréal, Charles Dutoit","1988-01-01","https://i.scdn.co/image/ab67616d0000b27386ed2ec495118c63ee19f445","1","12","409000","https://p.scdn.co/mp3-preview/10a1ce7be2cd87c8560485524cd28345d1950474?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","","2014-09-11T06:51:18Z","classical,post-romantic era,canadian choir,classical performance,orchestra,classical performance,orchestral performance","0.125","0.0157","6","-32.776","0","0.0449","0.98","0.891","0.223","0.0371","73.843","4"
"spotify:track:79MELUGvNOwfAfRJwgWDP7","Pelléas et Mélisande, Op. 80: 1. Prelude","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:4AcXapei4U7xnWecv9AEBd, spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ","Gabriel Fauré, Orchestre Symphonique de Montréal, Charles Dutoit","spotify:album:0WoaIDvXwBYvWhZVYo1wmD","Fauré: Requiem; Pelléas et Mélisande; Pavane for Orchestra and Choir","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:3fcsflK8xu26XH4OYTcm5T, spotify:artist:4zTQCQMH3wRdBorYb0xGCa, spotify:artist:5UsqoUP7SvgIAMXyJDcOf2, spotify:artist:4AcXapei4U7xnWecv9AEBd, spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ","Gabriel Fauré, Kiri Te Kanawa, Sherrill Milnes, Choeur de l'Orchestre Symphonique de Montréal, Orchestre Symphonique de Montréal, Charles Dutoit","1988-01-01","https://i.scdn.co/image/ab67616d0000b27386ed2ec495118c63ee19f445","1","8","442000","https://p.scdn.co/mp3-preview/379fb61ca22c0da1ae2d0e0e7aeeef6075bdcd07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","","2014-09-11T06:51:18Z","classical,post-romantic era,classical performance,orchestra,classical performance,orchestral performance","0.171","0.025","7","-26.041","1","0.0454","0.954","0.888","0.326","0.0298","81.062","4"
"spotify:track:4HhrTr57X6pUrSBIPW0Ms0","Elgar: The Dream of Gerontius, Op. 38, Pt. 1: Prelude","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","1","1","612760","https://p.scdn.co/mp3-preview/5c27b018848cb7ab88e9157398547a1d04083b78?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british orchestra,orchestra","0.0627","0.0221","2","-21.368","0","0.0394","0.936","0.914","0.0772","0.0334","53.013","4"
"spotify:track:0m5f3hRIazDlw04uti7x7e","Elgar: The Dream of Gerontius, Op. 38, Pt. 1: ""Jesu, Maria, I Am Near to Death"" (Gerontius)","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","1","2","211466","https://p.scdn.co/mp3-preview/841bd1220cad6ac566984be50860461c992ebbf9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british orchestra,orchestra","0.24","0.0325","3","-23.848","1","0.0429","0.975","0.0000124","0.108","0.0538","65.511","4"
"spotify:track:2fJV4UfmvWIWoRLKVXmuTx","Elgar: The Dream of Gerontius, Op. 38, Pt. 1: ""So Pray for Me"" - ""Kyrie eleison. Holy Mary, Pray for Him"" (Gerontius, Chorus)","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:4v4Cdrc8vUWstYyCvMBlnL, spotify:artist:3zDEBkBUs36ij8r5Hyz2CN, spotify:artist:6NNuzcZMEfHetSqhPn7t9s, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Halle Choir, Ambrosian Singers, Sheffield Philharmonic Chorus, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","1","3","167773","https://p.scdn.co/mp3-preview/8e175f161f6ef4de44a88a76edfd04a7050c3cf9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british choir,british choir,british choir,british orchestra,orchestra","0.125","0.0506","0","-27.387","0","0.041","0.981","0.0133","0.118","0.0394","84.615","3"
"spotify:track:2OZEEujhbevZU88pjf4CVJ","Elgar: The Dream of Gerontius, Op. 38, Pt. 1: ""Rouse Thee, My Fainting Soul"" - ""Be Merciful"" (Gerontius, Chorus)","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:4v4Cdrc8vUWstYyCvMBlnL, spotify:artist:3zDEBkBUs36ij8r5Hyz2CN, spotify:artist:6NNuzcZMEfHetSqhPn7t9s, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Halle Choir, Ambrosian Singers, Sheffield Philharmonic Chorus, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","1","4","260399","https://p.scdn.co/mp3-preview/12be124fe0e3fc69ba348f174758f633c46ce6b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british choir,british choir,british choir,british orchestra,orchestra","0.225","0.113","0","-20.689","0","0.0437","0.971","0.0164","0.156","0.116","114.602","4"
"spotify:track:1YKImv6OfhesXyYMIkPdka","Elgar: The Dream of Gerontius, Op. 38, Pt. 1: ""Noe from the Waters"" - ""Novissima hora est"" (Chorus, Gerontius)","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:4v4Cdrc8vUWstYyCvMBlnL, spotify:artist:3zDEBkBUs36ij8r5Hyz2CN, spotify:artist:6NNuzcZMEfHetSqhPn7t9s, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Halle Choir, Ambrosian Singers, Sheffield Philharmonic Chorus, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","1","7","186226","https://p.scdn.co/mp3-preview/f428fa105492475e0aa42b1e62ccecff4f90c262?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british choir,british choir,british choir,british orchestra,orchestra","0.177","0.0209","6","-34.217","0","0.0417","0.956","0.173","0.127","0.0372","116.277","5"
"spotify:track:5QXkRTaw9H0JhNdhPFRLBP","Elgar: The Dream of Gerontius, Op. 38, Pt. 1: ""Proficiscere, anima Christiana"" (Priest)","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","1","8","116733","https://p.scdn.co/mp3-preview/26f341f56e76048b8773bb13aa095f82470125ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british orchestra,orchestra","0.184","0.172","2","-18.018","1","0.0399","0.992","0.000556","0.231","0.0705","177.987","3"
"spotify:track:3TFlmpibpguj0VbYPQc8qm","Elgar: The Dream of Gerontius, Op. 38, Pt. 1: ""Go in the Name of Angels"" (Chorus, Priest)","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:4v4Cdrc8vUWstYyCvMBlnL, spotify:artist:3zDEBkBUs36ij8r5Hyz2CN, spotify:artist:6NNuzcZMEfHetSqhPn7t9s, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Halle Choir, Ambrosian Singers, Sheffield Philharmonic Chorus, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","1","9","282040","https://p.scdn.co/mp3-preview/d943af5b28a79aecf6a904ca3d01b2105c235135?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british choir,british choir,british choir,british orchestra,orchestra","0.102","0.224","2","-14.249","1","0.0375","0.985","0.725","0.384","0.0496","83.197","3"
"spotify:track:3ERX3JNglRzsu361rGVltx","Elgar: The Dream of Gerontius, Op. 38, Pt. 2: Andantino","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","2","1","113493","https://p.scdn.co/mp3-preview/1ca9ca12f0584e378b70cb00f1a8fd376beaafe3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british orchestra,orchestra","0.15","0.00713","5","-39.442","1","0.0411","0.95","0.966","0.0639","0.0614","89.635","4"
"spotify:track:4xvIMigiTYrLxDlhgj9X8c","Elgar: The Dream of Gerontius, Op. 38, Pt. 2: ""I Went to Sleep"" (Soul)","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","2","2","174773","https://p.scdn.co/mp3-preview/558de0f0eef329de4e58795ad7a30cb084856372?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british orchestra,orchestra","0.215","0.0326","0","-26.466","0","0.0431","0.982","0.00313","0.482","0.0796","76.032","4"
"spotify:track:41BYGnyMgB1yTkxRB9cyMu","Elgar: The Dream of Gerontius, Op. 38, Pt. 2: ""Another Marvel"" - ""My Work Is Done"" (Soul, Angel)","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","2","3","228026","https://p.scdn.co/mp3-preview/da255957162a0471bb6fe5eac5e765fd59d94379?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british orchestra,orchestra","0.281","0.0839","4","-23.615","0","0.05","0.987","0.0000282","0.163","0.039","90.967","3"
"spotify:track:1jQoIUzAaQa93DmddFYPnZ","Elgar: The Dream of Gerontius, Op. 38, Pt. 2: ""It Is a Member of That Family"" - ""A Presage Falls Upon Thee"" (Angel, Soul)","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","2","4","374040","https://p.scdn.co/mp3-preview/2e52a84f54603bc790e46b1bb1aa78dff9ac7d47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british orchestra,orchestra","0.218","0.133","10","-19.319","1","0.0469","0.979","0.00000135","0.197","0.0616","76.556","4"
"spotify:track:4Q2ZgA9ujrgHQEwkCdKBL0","Elgar: The Dream of Gerontius, Op. 38, Pt. 2: ""But Hark!"" - ""Low-Born Clods of Brute Earth"" (Soul, Angel, Chorus)","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:2jGyU2e4Ge4dG6vszRG0WT, spotify:artist:7aGE6AmMaQSOd0cQZo4zZv, spotify:artist:4177j0yA3qKMGzBvJbebaz, spotify:artist:5knBhewxB0lqE772RtBDT5, spotify:artist:3nkIldMh5vOYCtN4MtcUet, spotify:artist:5X3hmAle6klG0VvstAnvyD, spotify:artist:4ThA3BeHNucwqI7wKyKS8h, spotify:artist:4v4Cdrc8vUWstYyCvMBlnL, spotify:artist:3zDEBkBUs36ij8r5Hyz2CN, spotify:artist:6NNuzcZMEfHetSqhPn7t9s, spotify:artist:0VzwesVsEMjYDaMrrdukam","Edward Elgar, Richard Lewis, Kim Borg, Eric Chadwick, John McCarthy, Martin Milner, Sir John Barbirolli, Dame Janet Baker, Halle Choir, Ambrosian Singers, Sheffield Philharmonic Chorus, Hallé","spotify:album:1lA3S3eu4Nt5rGRVq6myeV","Elgar The Dream of Gerontius","spotify:artist:430byzy0c5bPn5opiu0SRd, spotify:artist:5X3hmAle6klG0VvstAnvyD","Edward Elgar, Sir John Barbirolli","1965","https://i.scdn.co/image/ab67616d0000b2738ed0c7b156ea3e3c9ffc11a9","2","5","94200","https://p.scdn.co/mp3-preview/c80e12c1fda7e8655f2534699bdc2d65d03bf2a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","","2014-09-11T06:49:35Z","british modern classical,classical,late romantic era,victorian britain,classical bass,classical performance,historic orchestral performance,orchestral performance,classical mezzo-soprano,classical performance,opera,british choir,british choir,british choir,british orchestra,orchestra","0.47","0.367","0","-10.594","0","0.0685","0.961","0.000973","0.673","0.331","130.389","4"
